OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18040869,04/23/2018,11:30:00,04/23/2018,11:40:00,2308,Larceny - From Building,Further Investigation,,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18010027,01/08/2018,14:07:00,01/08/2018,14:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Ford Environmental  Science & Technology,311,,Ferst Drive NW,,,1
18010047,01/10/2018,17:30:00,01/11/2018,06:00:00,2902,Damage to Property - Private,Further Investigation,,NONCAM,Z2,Delta Sigma Phi Fraternity,165,,4th Street  NW,,,1
18010085,01/17/2018,23:00:00,01/18/2018,03:24:00,9999,Non-Crime (not reported to state),Closed/Cleared,,oncamres,Z2,Alpha Chi Omega Sorority,741,,Brittain Drive  NW,33.7748952951,-84.3928284945,1
18010103,01/20/2018,21:14:00,01/20/2018,21:21:00,2803,Theft by Receiving Stolen Property,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ Lambert Street  NW,,,,,,1
18010119,01/23/2018,17:35:00,01/23/2018,17:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Nanotechnology Building,345,,Ferst Drive NW,,,1
18010123,01/24/2018,09:31:00,01/24/2018,10:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Family Apartments   180   Z1,251,,Tenth Street NW,33.782380022799998,-84.395955559699999,1
18010143,01/21/2018,13:00:00,01/26/2018,17:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,ONCAM,Z2,Smith Lot Behind Brown Residence Hall,600,BK,Techwood Drive,,,1
18010158,01/29/2018,17:20:00,01/29/2018,17:27:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,,,Techwood Drive NW / North Avenue NW,33.771310,-84.392067,1
18020260,02/13/2018,12:50:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center   177   Z4,740,,Ferst Drive NW,33.774833656299997,-84.403110789999999,1
18020269,02/15/2018,03:50:00,02/15/2018,03:54:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z3,Pi Kappa Alpha Fraternity,260,,Ferst Drive NW,33.77673,-84.3952623,1
18020336,02/22/2018,01:14:00,02/22/2018,01:40:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ 14th Street  NW,,,,,,1
18020342,02/22/2018,13:30:00,02/22/2018,14:30:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z1,Motor Pool Building Lot,306,,Tenth Street NW,33.780988,-84.397385,1
18010074,01/15/2018,20:44:00,01/15/2018,21:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Gray House/Hayes House,733,,Techwood Drive NW,,,1
18010089,01/18/2018,15:33:00,01/18/2018,15:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,,,1
18010157,01/28/2018,14:30:00,01/28/2018,15:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,,,,,33.778956412500001,-84.401314659600004,1
18010166,01/30/2018,17:29:00,01/30/2018,18:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,,,1
18020265,02/14/2018,15:18:00,02/14/2018,15:36:00,9999,Non-Crime (not reported to state),Further Investigation,,PUB,Z1,Ferst Drive @ Fowler Street NW,,,,,,1
18020301,02/18/2018,01:50:00,02/18/2018,02:29:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,,,,Techwood Drive @ Fourth Street NW,33.775156,-84.391976,1
18020302,02/18/2018,19:45:00,02/18/2018,20:01:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,Tenth Street  NW @ Williams Street  NW,,,,,,2
18020323,02/20/2018,13:21:00,02/20/2018,13:22:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street  NW,33.77668,-84.38863,1
18020324,02/17/2018,15:36:00,02/20/2018,14:16:00,2902,Damage to Property - Private,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Bobby Dodd Stadium,155,,North Avenue  NW,,,1
18020341,02/20/2018,16:00:00,02/21/2018,08:30:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z2,Centergy Building,75,NW,Fifth Street NW,,,1
18020343,02/22/2018,15:26:00,02/22/2018,15:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,NONCAM,Z2,,,,Fifth Street @ Williams Street NW,,,1
18030517,03/15/2018,08:25:00,03/15/2018,08:40:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,33.781002596500002,-84.400371163599999,1
18030600,03/16/2018,08:00:00,03/25/2018,13:00:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA North Parking Deck   191   Z2,120,,North Avenue NW,33.770600,-84.391865,1
18010018,01/05/2018,16:51:00,01/05/2018,16:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Ferst Drive NW near Cherry Emerson Building,,,,,,1
18010067,01/14/2018,00:20:00,01/14/2018,00:51:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive  NW @ Tenth Street  NW,,,,33.781583,-84.407442,1
18010081,01/17/2018,13:16:00,01/17/2018,13:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Howell Residence Hall   10   Z2,640,,Williams Street NW,33.7721357088,-84.390984129200007,1
18010104,01/20/2018,22:45:00,01/20/2018,23:13:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Fourth Street Apartments,733,,Techwood Drive  NW,,,1
18020187,02/01/2018,23:45:00,02/01/2018,23:45:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way NW,,,1
18020206,02/04/2018,09:40:00,02/04/2018,10:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,OFFCAM,North Avenue @ Techwood Drive NW,,,,33.771310,-84.392067,1
18020211,02/03/2018,15:00:00,02/05/2018,19:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18020226,02/08/2018,16:38:00,02/08/2018,17:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,,NONCAM,Z4, Northside Drive  NW @ Marietta Street  NW,,,,,,1
18020242,02/11/2018,01:30:00,02/11/2018,02:00:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,NONCAM,Z3,Sigma Alpha Epsilon Fraternity   323  Z3,221,,Fourth Street NW,33.776093423900001,-84.394534182499996,1
18020246,02/11/2018,19:33:00,02/11/2018,19:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,State Street  NW and Calhoun Street  NW,33.781957443700001,-84.396605664800006,1
18020387,02/26/2018,13:56:00,02/26/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18030436,03/03/2018,16:18:00,03/03/2018,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center Parking Deck,750,,Ferst Drive  NW,33.7761907622,-84.4039071741,1
18010004,01/02/2018,01:02:00,01/02/2018,02:23:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Success Center,219,,Uncle Heinie Way NW,,,1
18010012,01/03/2018,21:55:00,01/03/2018,22:05:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,PUB,OFFCAM,Northside Drive  NW @ 14th Street  NW,,,,,,1
18010024,01/07/2018,18:00:00,01/07/2018,22:31:00,2902,Damage to Property - Private,Closed/Cleared,Unfounded,ONCAM,Z4,Campus Recreation Center Parking Deck,750,,Ferst Drive NW,33.7761907622,-84.4039071741,1
18010044,01/10/2018,18:51:00,01/10/2018,18:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Family Apartments,251,,Tenth Street  NW,33.782380022799998,-84.395955559699999,1
18010053,01/12/2018,13:57:00,01/12/2018,14:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Fifth Street NW @ Techwood Drive NW,,,,,,1
18010059,01/13/2018,00:56:00,01/13/2018,00:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue NW @ Centennial Olympic Park Drive NW,,,,,,1
18010073,01/15/2018,19:48:00,01/15/2018,20:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,,,,,,,1
18020196,02/03/2018,05:29:00,02/03/2018,06:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Zbar Residence Hall (Sixth St. East Apts.)  65  Z4,501,,Sixth Street NW,33.777707,-84.404826,1
18020248,02/11/2018,20:00:00,02/11/2018,20:36:00,2903,Damage to Property - Public,Inactive,,PUB,Z1,,,,10th Street  NW and Fowler Street  NW,33.778956412500001,-84.401314659600004,1
18020253,02/12/2018,11:48:00,02/12/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Price Gilbert Memorial Libary,704,,Cherry Street NW,,,1
18020273,02/15/2018,12:00:00,02/15/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18020282,02/16/2018,07:07:00,,,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18010054,01/12/2018,14:35:00,01/12/2018,14:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments - East,120,,North Avenue  NW,,,1
18010070,01/14/2018,18:18:00,01/14/2018,19:26:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z1,,980,,Northside Drive NW,,,1
18010083,01/17/2018,18:05:00,01/17/2018,18:46:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Harrison Residence Hall,660,,Williams Street NW,,,1
18010096,01/19/2018,15:26:00,01/19/2018,15:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,,,,Fowler Street NW @ Eighth Street NW,,,1
18010135,01/25/2018,12:30:00,01/25/2018,12:58:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z1,Institute of Paper Science 2 (IPST2),575,,Fourteenth Street  NW,,,1
18020278,02/15/2018,17:35:00,02/15/2018,17:37:00,2308,Larceny - From Building,Inactive,,ONCAM,Z3,Student Center  -Commons,351,,Ferst Drive NW,,,1
18020296,02/17/2018,15:58:00,02/17/2018,16:02:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18020303,02/18/2018,22:06:00,02/18/2018,22:50:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,Tenth Street  NW @ State Street  NW,,,,,,2
18020413,02/28/2018,22:35:00,02/28/2018,22:46:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments; South,939,,Hemphill Avenue NW,,,1
18030418,02/26/2018,12:00:00,03/01/2018,16:00:00,2602,Fraud - Swindle,Further Investigation,,NONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,,,1
18030426,03/01/2018,13:10:00,03/01/2018,13:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Howey Physics,800,,Atlantic Drive NW,,,1
18030446,03/05/2018,15:30:00,03/05/2018,15:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18030639,03/28/2018,20:52:00,03/28/2018,22:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,Northside Drive  NW @ Fourteenth Street  NW,,,,,,1
18020190,02/01/2018,15:32:00,02/01/2018,21:11:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,Engineered Biosystems Building (EBB)   195   Z1,950,,Atlantic Drive NW,33.780819,-84.397985,1
18020250,02/12/2018,07:10:00,02/12/2018,07:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Nelson and Shell Undergraduate Living Center  64   Z4,580,,Turner Place NW,33.778174184100003,-84.405482175900005,1
18020255,02/12/2018,11:30:00,02/12/2018,14:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library   77   Z2,704,,Cherry Street NW,33.774317321700003,-84.395723825199994,1
18020275,02/15/2018,16:38:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,Z2,Economic Development Building   173   Z2,760,,Spring Street  NW,33.7754955647,-84.3890832581,1
18020331,02/15/2018,12:00:00,02/15/2018,13:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z2,Georgia Tech Libary,266,,Fourth Street,33.778956412500001,-84.401314659600004,1
18020333,02/21/2018,16:29:00,02/21/2018,17:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue  NW and Tech Parkway  NW,,,,,,1
18020350,02/22/2018,23:36:00,02/22/2018,23:48:00,5499,Traffic Offense (describe offense),Closed/Cleared,Prosecution Declined,PUB,Z3,Cherry Emerson Building,310,,Ferst Drive  NW,33.777931481499998,-84.397207011700004,1
18020400,02/27/2018,23:43:00,02/28/2018,00:30:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Sixteenth Street  NW @ Northside Drive  NW,,,,,,1
18030454,03/05/2018,15:00:00,03/06/2018,15:15:00,2304,Larceny - Parts from Vehicle,Inactive,,ONCAM,Z4,Digital Fabrication Lab,676,,Marietta Street  NW,33.7716421019,-84.4015870619,1
18030474,03/08/2018,10:30:00,03/08/2018,11:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons,266,,Fourth Street  NW,,,1
18030496,03/10/2018,19:00:00,03/12/2018,21:00:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z2,NAA Dining Hall,120,,North Avenue,33.77101,-84.3913,1
18040913,04/28/2018,03:15:00,04/28/2018,03:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA Turnaround,120,,North Avenue NW,,,1
18050994,05/06/2018,11:09:00,05/06/2018,11:15:00,2317,Larceny - Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,120,,North Avenue  NW,,,1
18030602,03/26/2018,10:34:00,03/26/2018,10:34:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building,353,,Ferst Drive  NW,33.774350440299997,-84.399552469699998,1
18030657,03/30/2018,13:00:00,03/30/2018,14:00:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Savant Building,631,,Cherry Street NW,33.772087451399997,-84.395266793499999,1
18040799,04/14/2018,20:47:00,04/14/2018,23:40:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,Z2,North Avenue  NW @ State Street  NW,,,,,,1
18040809,04/10/2018,15:00:00,04/10/2018,15:30:00,2399,Larceny Offense Free Text,Further Investigation,,ONCAM,Z4,Printing and Copying Services   138   Z4,811,,Marietta Street NW,33.7747282547,-84.4054739197,1
18040829,04/18/2018,13:00:00,04/18/2018,13:45:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street NW,,,1
18040853,04/20/2018,16:26:00,04/20/2018,16:32:00,3512,Heroin - Possession Of,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center Commons,301,,Ferst Drive  NW,33.7741360837,-84.398818020899995,1
18040873,04/24/2018,02:16:00,04/24/2018,02:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Nanotechnology Building,345,,Ferst Drive,33.7788451431,-84.3984765761,1
18040906,04/27/2018,16:00:00,04/27/2018,16:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,North Campus Parking Deck,,,STATE ST NW,33.780134924599999,-84.398447156000003,1
18040926,04/30/2018,13:51:00,04/30/2018,14:06:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Alpha Gamma Delta,177,,Ferst Drive  NW,,,1
18050935,03/28/2018,06:50:00,05/01/2018,06:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Student Health Center   177   Z4,740,,Ferst Drive  NW,33.774833656299997,-84.403110789999999,1
18050947,04/26/2018,16:05:00,05/02/2018,17:30:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,D.M. Smith Building,685,,Cherry Street NW,,,1
18030452,03/06/2018,02:30:00,03/06/2018,03:44:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Waffle House,66,,Fifth Street  NW,33.776725,-84.389468,1
18030504,03/11/2018,08:00:00,03/11/2018,08:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Center,266,,Fourth Street  NW,,,1
18030524,03/09/2018,12:30:00,03/10/2018,08:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Research Center,831,,Ferst Drive NW,,,1
18030544,03/17/2018,03:12:00,03/17/2018,03:40:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Perry-Matheson Residence Hall,715,,Techwood Drive NW,,,1
18040677,04/02/2018,15:04:00,04/02/2018,15:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,350,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18040769,04/12/2018,11:17:00,04/13/2018,11:52:00,5499,Traffic Offense (describe offense),Closed/Cleared,,ONCAM,Z4,Ferst Drive  NW @ Hemphill Avenue  NW,,,,,,1
18040801,04/15/2018,02:00:00,04/15/2018,02:00:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z1,Richards Street at Mecaslin Street,,,,,,1
18040841,04/19/2018,09:48:00,04/19/2018,10:10:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z1,Theta Chi Fraternity  328   Z1,840,,Techwood Drive NW,33.777619340000001,-84.392350068100001,1
18040859,04/21/2018,03:36:00,04/21/2018,04:53:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Perry Matheson Residence Hall,715,,Techwood Drive,33.7745062595,-84.39133,1
18040879,04/18/2018,18:45:00,04/19/2018,18:00:00,2308,Larceny - From Building,Further Investigation,,ONCAMRES,Z2,Alpha Phi Sorority House,713,,Brittain Drive NW,,,1
18040884,04/25/2018,09:40:00,04/25/2018,09:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue  NW,33.76932,-84.39182,1
18040910,04/27/2018,13:30:00,04/27/2018,22:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Campanile green space,350,,Block Ferst Drive,33.7758785,-84.3916619,1
18010003,01/01/2018,16:27:00,01/01/2018,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Molecular Science & Engineering Building,901,,Atlantic Drive NW,,,1
18010023,01/07/2018,00:00:00,01/07/2018,04:00:00,2902,Damage to Property - Private,Closed/Cleared,Victim/Witness Refused to Cooperate,NONCAM,Z2,Kappa Alpha Fraternity,801,,Techwood Drive  NW,33.7765130647,-84.3916827264,1
18010043,01/10/2018,19:49:00,01/10/2018,20:20:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Fourteenth Street  NW @ Tumlin Street  NW,,,,,,1
18010101,01/20/2018,08:56:00,01/20/2018,09:00:00,2204,Burglary - No Forced Entry - Residence,Inactive,,NONCAM,Z2,,,,,,,1
18010121,01/23/2018,19:55:00,01/23/2018,20:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,,,,1
18010141,01/26/2018,05:00:00,01/26/2018,10:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium   17   Z2,155,,North Avenue NW,33.771865,-84.393316,1
18020192,02/02/2018,15:02:00,02/02/2018,16:32:00,2903,Damage to Property - Public,Closed/Cleared,,ONCAM,Z2,Peters Parking Deck,749,,Fowler Street  NW,,,1
18020203,02/04/2018,01:41:00,02/04/2018,02:09:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Hanson Residence Hall,109,,Bobby Dodd Way NW,33.7741941966,-84.390936214000007,1
18020243,02/11/2018,18:00:00,02/11/2018,19:40:00,9999W,,Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,,,2
18020254,02/12/2018,11:21:00,02/12/2018,11:21:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Tech Green   358   Z3,725,,Atlantic Drive NW,33.77464,-84.39732,1
18020274,01/16/2018,02:00:00,02/15/2018,16:26:00,2605,Fraud - Illegal Use of Credit/Financial Transaction Cards,Closed/Cleared,Unfounded,ONCAMRES,Z2,North Avenue Apartments,120,,North Avenue NW,,,1
18020314,02/19/2018,17:34:00,02/19/2018,18:24:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,Tenth Street @ Northside Drive NW,,,1
18020402,02/28/2018,08:41:00,02/28/2018,09:00:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,PUB,Z2,Waffle House,66,,Fifth Street NW,33.776725,-84.389468,1
18010042,01/10/2018,09:30:00,01/10/2018,09:31:00,1313,Simple Assault/Battery,Inactive,,NONCAM,Z2,,155,,North Avenue NW,,,1
18010077,01/08/2018,14:30:00,01/16/2018,16:46:00,2605,Fraud - Illegal Use of Credit/Financial Transaction Cards,Closed/Cleared,,ONCAM,Z1,,,,,,,1
18010153,01/28/2018,03:15:00,01/28/2018,03:29:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,Ferst Drive  NW @ Fowler Street  NW,,,,,,1
18010173,01/31/2018,10:00:00,01/31/2018,10:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Campus Recreation Center,750,,Ferst Drive  NW,,,1
18020185,02/01/2018,17:40:00,02/01/2018,18:35:00,9999V,,Further Investigation,,PUB,Z2,,,,North Avenue @ Techwood Drive NW,,,1
18020236,02/09/2018,22:32:00,02/09/2018,22:50:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Graduate Living Center,301,,Tenth Street NW,,,1
18020281,02/16/2018,04:38:00,02/16/2018,04:38:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,Westin Hotel,210,,Peachtree Street NW,,,1
18020294,02/17/2018,02:17:00,02/17/2018,02:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,,PUB,OFFCAM,Fourteenth Street  NW @ Techwood Drive  NW,,,,,,1
18020404,02/07/2018,18:00:00,02/07/2018,19:00:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,Ford Envir. Science & Technology,311,,Ferst Drive NW,,,1
18030579,03/23/2018,10:00:00,03/23/2018,10:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,State Street NW @ Ferst Drive NW,,,,33.780013433699999,-84.399502580299995,1
18040736,04/09/2018,07:40:00,04/09/2018,08:05:00,3699,Sex Offense Free Text,Inactive,,ONCAM,Z2,North Avenue Lot,200,,North Avenue NW,,,1
18040781,04/13/2018,01:10:00,04/13/2018,02:15:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z3,Clydeck   54  Z3,391,,Ferst Drive NW,33.774173099499997,-84.400583143299997,1
18040860,04/21/2018,02:57:00,04/21/2018,03:22:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Ferst Drive  NW @ Dalney Street  NW,,,,33.778419,-84.399965,1
18020371,02/23/2018,23:00:00,02/24/2018,12:53:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Boggs Lot,770,,State Street  NW,33.778956412500001,-84.401314659600004,1
18020374,02/25/2018,00:23:00,02/25/2018,02:29:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z1,,,,,33.781530,-84.393571,1
18020399,02/27/2018,14:00:00,02/27/2018,18:30:00,2308,Larceny - From Building,Inactive,,ONCAM,Z1,Ford Envir. Science & Technology,311,,Ferst Drive NW,,,1
18030483,03/11/2018,23:33:00,03/12/2018,00:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,,NONCLERY,OFFCAM,Northside Drive  NW @ Tenth Street  NW,,,,,,1
18030499,03/13/2018,00:55:00,03/13/2018,01:15:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,PUB,Z4,Northside Drive  NW @ Tenth Street  NW,,,,,,1
18030516,03/15/2018,01:26:00,03/15/2018,02:45:00,4803,Making A False Report/Giving False Information,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA Dining Hall,120,,North Avenue NW,,,1
18030559,03/20/2018,13:42:00,03/20/2018,13:55:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Peters Parking Deck   8   Z2,749,,Fowler Street NW,33.774974616999998,-84.393527398299995,1
18030580,03/23/2018,05:40:00,03/23/2018,10:42:00,2305,Larceny - Articles from Vehicle,Inactive,,ONCAM,Z2,Roosevelt Parking Lot,582,,Centennial Olympic Drive  NW,,,1
18030592,03/24/2018,22:35:00,03/24/2018,22:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Beringause Building,879,,Hemphill Avenue NW,,,1
18030670,03/31/2018,23:38:00,03/31/2018,23:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Folk Residence Hall,531,,Turner Place NW,,,1
18040709,04/06/2018,06:20:00,04/06/2018,06:21:00,2903,Damage to Property - Public,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Upper Peter's Parking Deck,749,,Fowler Street,,,1
18040723,04/07/2018,06:50:00,04/07/2018,07:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,Bobby Dodd Way @ Techwood Drive,,,,33.773942,-84.392003,1
18030627,03/27/2018,20:11:00,03/27/2018,20:18:00,9999V,,Closed/Cleared,,ONCAM,Z3,Emergency Phone,,,,,,1
