OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
18010081,01/17/2018,13:16:00,01/17/2018,13:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Howell Residence Hall   10   Z2,640,,Williams Street NW,33.7721357088,-84.390984129200007,1
18010104,01/20/2018,22:45:00,01/20/2018,23:13:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Fourth Street Apartments,733,,Techwood Drive  NW,,,1
18020187,02/01/2018,23:45:00,02/01/2018,23:45:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Towers Residence Hall,112,,Bobby Dodd Way NW,,,1
18020206,02/04/2018,09:40:00,02/04/2018,10:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,OFFCAM,North Avenue @ Techwood Drive NW,,,,33.771310,-84.392067,1
18020211,02/03/2018,15:00:00,02/05/2018,19:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Clough Undergraduate Learning Commons  166  Z2,266,,Fourth Street NW,33.774681795699998,-84.396379388400007,1
18020226,02/08/2018,16:38:00,02/08/2018,17:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,,NONCAM,Z4, Northside Drive  NW @ Marietta Street  NW,,,,,,1
18020242,02/11/2018,01:30:00,02/11/2018,02:00:00,2399,Larceny Offense Free Text,Closed/Cleared,Unfounded,NONCAM,Z3,Sigma Alpha Epsilon Fraternity   323  Z3,221,,Fourth Street NW,33.776093423900001,-84.394534182499996,1
18020246,02/11/2018,19:33:00,02/11/2018,19:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z1,,,,State Street  NW and Calhoun Street  NW,33.781957443700001,-84.396605664800006,1
18020387,02/26/2018,13:56:00,02/26/2018,14:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18030436,03/03/2018,16:18:00,03/03/2018,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Recreation Center Parking Deck,750,,Ferst Drive  NW,33.7761907622,-84.4039071741,1
18010074,01/15/2018,20:44:00,01/15/2018,21:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,Gray House/Hayes House,733,,Techwood Drive NW,,,1
18010089,01/18/2018,15:33:00,01/18/2018,15:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Klaus Advanced Computing Building,266,,Ferst Drive  NW,,,1
18010157,01/28/2018,14:30:00,01/28/2018,15:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCAM,Z1,,,,,33.778956412500001,-84.401314659600004,1
18010166,01/30/2018,17:29:00,01/30/2018,18:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,,,1
18020265,02/14/2018,15:18:00,02/14/2018,15:36:00,9999,Non-Crime (not reported to state),Further Investigation,,PUB,Z1,Ferst Drive @ Fowler Street NW,,,,,,1
18020301,02/18/2018,01:50:00,02/18/2018,02:29:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,,,,Techwood Drive @ Fourth Street NW,33.775156,-84.391976,1
18020302,02/18/2018,19:45:00,02/18/2018,20:01:00,9999,Non-Crime (not reported to state),Closed/Cleared,,NONCLERY,OFFCAM,Tenth Street  NW @ Williams Street  NW,,,,,,2
18020323,02/20/2018,13:21:00,02/20/2018,13:22:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street  NW,33.77668,-84.38863,1
18020324,02/17/2018,15:36:00,02/20/2018,14:16:00,2902,Damage to Property - Private,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Bobby Dodd Stadium,155,,North Avenue  NW,,,1
18020341,02/20/2018,16:00:00,02/21/2018,08:30:00,9999,Non-Crime (not reported to state),Inactive,,ONCAM,Z2,Centergy Building,75,NW,Fifth Street NW,,,1
18020343,02/22/2018,15:26:00,02/22/2018,15:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,Prosecution Declined,NONCAM,Z2,,,,Fifth Street @ Williams Street NW,,,1
18030517,03/15/2018,08:25:00,03/15/2018,08:40:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,,,,,33.781002596500002,-84.400371163599999,1
18030600,03/16/2018,08:00:00,03/25/2018,13:00:00,2205,Burglary - No Forced Entry -NonResidence,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NAA North Parking Deck   191   Z2,120,,North Avenue NW,33.770600,-84.391865,1
18010004,01/02/2018,01:02:00,01/02/2018,02:23:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Success Center,219,,Uncle Heinie Way NW,,,1
18010012,01/03/2018,21:55:00,01/03/2018,22:05:00,3562,Marijuana - Possession of,Closed/Cleared,Prosecution Declined,PUB,OFFCAM,Northside Drive  NW @ 14th Street  NW,,,,,,1
18010024,01/07/2018,18:00:00,01/07/2018,22:31:00,2902,Damage to Property - Private,Closed/Cleared,Unfounded,ONCAM,Z4,Campus Recreation Center Parking Deck,750,,Ferst Drive NW,33.7761907622,-84.4039071741,1
18010044,01/10/2018,18:51:00,01/10/2018,18:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Family Apartments,251,,Tenth Street  NW,33.782380022799998,-84.395955559699999,1
18010053,01/12/2018,13:57:00,01/12/2018,14:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Fifth Street NW @ Techwood Drive NW,,,,,,1
18010059,01/13/2018,00:56:00,01/13/2018,00:57:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,North Avenue NW @ Centennial Olympic Park Drive NW,,,,,,1
18010073,01/15/2018,19:48:00,01/15/2018,20:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,,,,,,,1
18020196,02/03/2018,05:29:00,02/03/2018,06:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Zbar Residence Hall (Sixth St. East Apts.)  65  Z4,501,,Sixth Street NW,33.777707,-84.404826,1
18020248,02/11/2018,20:00:00,02/11/2018,20:36:00,2903,Damage to Property - Public,Inactive,,PUB,Z1,,,,10th Street  NW and Fowler Street  NW,33.778956412500001,-84.401314659600004,1
18020253,02/12/2018,11:48:00,02/12/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Price Gilbert Memorial Libary,704,,Cherry Street NW,,,1
18020273,02/15/2018,12:00:00,02/15/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18020282,02/16/2018,07:07:00,,,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z4,Campus Recreation Center   160   Z4,750,,Ferst Drive NW,33.775464005800004,-84.403499012599994,1
18010058,01/13/2018,00:37:00,01/13/2018,00:57:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,14th Street  NW @ Northside Drive  NW,,,,,,1
18010078,01/16/2018,17:59:00,01/16/2018,20:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building,353,,Ferst Drive NW,,,1
18010100,01/19/2018,13:00:00,01/19/2018,21:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,Z2,Britain Dining Hall,649,,Techwood Drive  NW,,,1
18010120,01/23/2018,18:50:00,01/23/2018,19:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,,,,,33.775464005800004,-84.403499012599994,1
18010136,01/18/2018,12:00:00,01/25/2018,19:42:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Scheller College of Business,800,,West Peachtree Street NW,,,1
18020175,02/01/2018,07:15:00,02/01/2018,08:25:00,4104,Liquor - Possession Of,Further Investigation,Prosecution Declined,ONCAMRES,Z2,Matheson Residence Hall   92   Z2,715,,Techwood Drive  NW,33.7745062595,-84.39133,1
18020235,02/09/2018,19:45:00,02/09/2018,19:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,,,,Fifth Street @ Techwood Drive NW,33.776916,-84.392120,1
18020251,02/12/2018,09:28:00,02/12/2018,09:28:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Graduate Living Center   52  Z1,301,,Tenth Street NW,33.781957443700001,-84.396605664800006,1
18020388,02/23/2018,02:40:00,02/23/2018,02:45:00,3699,Sex Offense Free Text,Inactive,,NONCAM,Z1,Phi Gamma Delta Fraternity,841,,Fowler Street NW,,,1
18020396,02/27/2018,16:27:00,02/27/2018,16:46:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z2,North Avenue Apartments,120,,North Avenue NW,,,1
18030434,03/03/2018,02:05:00,03/03/2018,03:02:00,5311,Disorderly Conduct,Closed/Cleared,Cleared by Arrest,PUB,Z2,Tenth Street  NW @ Williams Street  NW,,,,,,1
18030489,03/02/2018,07:00:00,03/02/2018,12:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Landscape Offices,915,,Atlantic Dr. NW,,,1
18010008,01/02/2018,18:54:00,01/02/2018,18:54:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Techwood Drive,,,Techwood Drive / Bobby Dodd Way,,,1
18010031,01/09/2018,11:20:00,01/09/2018,12:00:00,2310,Larceny - From Mail ,Inactive,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18010086,01/13/2018,08:30:00,01/13/2018,18:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,NAA North Parking Deck   191   Z2,120,,North Avenue NW,33.770600,-84.391865,1
18010128,01/24/2018,17:48:00,01/24/2018,19:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Bobby Dodd Stadium,155,,North Avenue NW,33.771865,-84.393316,1
18010148,01/27/2018,10:39:00,01/27/2018,11:15:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAMRES,Z1,Family Apartments   180   Z1,251,,Tenth Street NW,33.7823800228,-84.3959555597,1
18010169,01/29/2018,00:00:00,01/30/2018,22:13:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Edge Athletic Center,150,,Bobby Dodd Way NW,,,1
18020199,01/25/2018,09:00:00,02/03/2018,12:53:00,2317,Larceny - Bicycle,Inactive,,ONCAM,Z2,,281,,Ferst Drive,33.773432325900004,-84.391000115200001,1
18020201,02/03/2018,17:45:00,02/03/2018,18:01:00,3562,Marijuana - Possession of,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Ferst Drive  NW @ Atlantic Drive  NW,,,,,,1
18020221,02/07/2018,19:04:00,02/07/2018,19:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,O'Keefe Building,151,,Sixth Street  NW,,,1
18020241,02/11/2018,02:59:00,02/11/2018,03:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,Z2,Techwood Drive NW @ North Avenue NW,,,,,,1
18020358,02/23/2018,13:00:00,12/23/2018,13:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Gilbert Price Library,266,,Fourth Street  NW,,,1
18030416,02/28/2018,22:57:00,02/28/2018,22:57:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18010066,01/13/2018,23:04:00,01/14/2018,01:30:00,9999W,,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Ferst Drive @ Atlantic Drive NW,,,,33.778264,-84.397802,1
18010084,01/18/2018,02:56:00,01/18/2018,02:59:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Crecine Residence Hall,900,,Hemphill Avenue NW,,,1
18010116,01/23/2018,14:10:00,01/23/2018,14:18:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,,,,,,,1
18010164,01/30/2018,12:53:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Services Building   123   Z3,353,,Ferst Drive NW,33.774350440299997,-84.399552469699998,1
18020210,02/05/2018,10:00:00,02/05/2018,10:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z1,Research Administration,505,,Tenth Street NW,,,1
18020215,02/06/2018,20:42:00,02/06/2018,21:14:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ Fourteenth Street  NW,,,,33.781583,-84.407442,1
18020234,02/09/2018,18:10:00,02/09/2018,18:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z4,Eighth Street Apartments - East,555,,Eighth Street  NW,,,1
18020266,02/14/2018,16:07:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18020351,02/23/2018,00:23:00,02/23/2018,00:49:00,9999W,,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Donald Lee Hollowell  NW @ Joseph Lee Lowery  NW,,,,,,1
18020353,02/23/2018,00:41:00,02/23/2018,01:02:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z1,,,,Techwood Drive NW / Sixth Street NW,,,1
18020373,02/24/2018,19:47:00,02/24/2018,19:56:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Fourteenth Street  NW and Hemphill Avenue  NW,,,,,,1
18030462,03/07/2018,18:45:00,03/07/2018,18:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,Unfounded,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,,,1
18030532,03/16/2018,12:00:00,03/16/2018,12:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Library,704,,Cherry Street  NW,,,1
18010006,01/02/2018,15:20:00,01/02/2018,15:49:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,,,,,,,1
18010013,01/03/2018,08:45:00,01/03/2018,20:45:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Georgia Tech Parking and Transportation Services,828,,W. Peachtree Street  NW,33.776614159099999,-84.397329909099994,1
18010026,01/07/2018,21:14:00,01/08/2018,00:49:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Klaus Parking Deck,266,,Ferst Drive,,,1
18010046,01/11/2018,08:22:00,01/11/2018,08:36:00,9999,Non-Crime (not reported to state),Further Investigation,,PUB,Z1,,,,Tenth Street @ Fowler Street NW,33.781530,-84.393571,1
18010105,01/21/2018,00:42:00,01/21/2018,01:03:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Theta Chi Fraternity,840,,Techwood Drive  NW,33.777619340000001,-84.392350068100001,1
18010111,01/22/2018,11:41:00,01/22/2018,12:40:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore 172  Z2,48,,Fifth Street NW,33.77668,-84.38863,1
18010124,01/24/2018,12:15:00,01/24/2018,12:15:00,9999,Non-Crime (not reported to state),Further Investigation,,ONCAM,Z3,Love Manufacturing Building,771,,Ferst Drive NW,33.776575441799999,-84.401673113499996,1
18010125,01/21/2018,00:30:00,01/21/2018,01:30:00,1199,Sexual Assault Offense Free Text,Inactive,,ONCAMRES,Z2,Theta Chi Fraternity,840,,Techwood Drive  NW,,,1
18010144,01/26/2018,22:05:00,01/26/2018,22:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA East,120,,North Avenue NW,,,1
18010156,01/29/2018,00:02:00,01/29/2018,02:04:00,5313,Curfew Violation,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Fourth Street  NW @ Techwood Drive  NW,,,,,,1
18010160,01/29/2018,22:29:00,01/29/2018,22:45:00,9999V,,Closed/Cleared,,ONCAM,Z2,,,,Techwood Drive  NW/Fourth Street  NW,,,2
18020182,02/01/2018,15:25:00,02/01/2018,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Barnes and Noble Bookstore,48,,Fifth Street NW,33.77668,-84.38863,1
18010080,01/16/2018,23:30:00,01/17/2018,01:29:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z3,,,,,,,1
18010095,01/17/2018,17:00:00,01/17/2018,18:00:00,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,Graduate Living Center,301,,Tenth Street  NW,33.778956412500001,-84.401314659600004,1
18010109,01/21/2018,20:12:00,01/21/2018,20:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,North Avenue Apartments - East,120,,North Avenue  NW,,,1
18010129,01/24/2018,22:09:00,01/24/2018,23:48:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Success Center,219,,Uncle Heinie Way  NW,33.7724411084,-84.393952014,1
18010149,01/27/2018,22:27:00,01/27/2018,23:45:00,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Northside Drive  NW @ 8th Street  NW,,,,,,1
18020262,02/13/2018,16:03:00,02/13/2018,20:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Pettit Microelectronics Research Ctr. (MiRC) 95  Z3,791,,Atlantic Drive NW,33.7766141591,-84.3973299091,1
18020297,02/17/2018,19:23:00,02/17/2018,20:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Northside Drive @ Ethel Street,,,,,,1
18030439,03/03/2018,22:44:00,03/03/2018,22:55:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Williams Street  NW and Tenth Street  NW,,,,,,1
18030456,03/06/2018,16:18:00,03/06/2018,16:19:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Research Building,85,,Fifth Street  NW,33.7772881,-84.3900368,1
18030593,03/24/2018,23:34:00,03/24/2018,23:50:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,Williams Street  NW @ North Avenue  NW,,,,33.771284,-84.387423,1
18040681,04/02/2018,16:30:00,04/02/2018,,9999F,,Closed/Cleared,,ONCAM,Z2,NAA Dining Hall,120,,North Avenue  NW,33.77101,-84.3913,1
18040869,04/23/2018,11:30:00,04/23/2018,11:40:00,2308,Larceny - From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Student Center   104   Z3,351,,Ferst Drive NW,33.7741360837,-84.398818020899995,1
18010028,01/08/2018,21:30:00,01/09/2018,21:45:00,2317,Larceny - Bicycle,Further Investigation,,NONCAM,Z2,Beta Theta Pi Fraternity   303   Z2,764,,Fowler Street NW,33.775519708200001,-84.394475750500007,1
18010048,01/11/2018,18:53:00,01/11/2018,19:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z1,Center Street Apartments - North,939,,Hemphill Avenue  NW,33.7800512398,-84.4019878567,1
18010091,01/18/2018,18:00:00,01/18/2018,18:04:00,5499,Traffic Offense (describe offense),Closed/Cleared,,ONCAM,Z4,Tech Parkway  NW @ State Street  NW,,,,33.773073,-84.399196,1
18020197,02/02/2018,19:00:00,02/03/2018,09:15:00,2902,Damage to Property - Private,Inactive,,ONCAM,Z1,Family Apartments Parking Deck (specify level),251,,Tenth Street,,,1
18020313,02/19/2018,16:42:00,02/19/2018,16:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Howey Physics Building,800,,Atlantic Drive NW,33.7774229491,-84.398467142599998,1
18020359,02/23/2018,13:00:00,02/23/2018,13:09:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building,879,,Hemphill Avenue  NW,33.778956412500001,-84.401314659600004,1
18020378,02/25/2018,16:30:00,02/25/2018,16:32:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Student Center,351,,Ferst Drive NW,,,1
18020379,02/25/2018,17:02:00,02/25/2018,19:05:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Georgia Tech Hotel & Conference Center,800,,Spring Street  NW,33.776343252300002,-84.389307920199997,1
18020397,02/13/2018,16:00:00,02/13/2018,17:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building,879,,Hemphill Avenue  NW,,,1
18030461,03/07/2018,17:45:00,03/07/2018,18:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z3,Manufacturing Related Disciplines Complex,801,,Ferst Drive NW,,,1
18030479,03/10/2018,10:59:00,,,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAMRES,Z2,NAA South  191  Z2,120,,North Avenue NW,33.76932,-84.39182,1
18030497,03/12/2018,23:41:00,03/13/2018,00:24:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,Z4,,,,Tenth Street NW / Northside Drive NW,,,1
18010055,01/12/2018,12:55:00,01/12/2018,15:25:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Technology Square Parking Deck 174  Z2,770,,Spring Street  NW,33.775586617599998,-84.389475466600004,1
18010075,01/16/2018,07:00:00,01/16/2018,07:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,,PUB,OFFCAM,,,,,,,1
18010079,01/16/2018,20:42:00,01/16/2018,20:55:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Prosecution Declined,PUB,OFFCAM,Northside Drive  NW @ 8th Street  NW,,,,33.781583,-84.407442,1
18010107,01/21/2018,02:02:00,01/21/2018,02:35:00,4104,Liquor - Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Folk Residence Hall   110   Z4,531,,Turner Place NW,33.778916221700001,-84.404839926199998,1
18010127,01/24/2018,17:07:00,01/24/2018,17:48:00,1316,Terroristic Threats/Intimidation,Closed/Cleared,Cleared by Arrest,PUB,Z1,,1100,,Northside Drive  NW,,,1
18010147,01/26/2018,23:15:00,01/26/2018,23:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Stamps Field,750,,Ferst Drive NW,,,1
18020257,02/13/2018,02:28:00,02/13/2018,02:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z4,Campus Services Warehouse,818,,Joseph E Lowery Boulevard NW,33.776562,-84.417785,1
18020277,02/15/2018,17:23:00,02/15/2018,17:44:00,2314,Larceny - Of Government Property,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Callaway Plaza,154,,Bobby Dodd Way  NW,,,1
18020286,02/16/2018,14:30:00,02/16/2018,14:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,,ONCAM,Z2,Beringause Building,879,,Hemphill Avenue  NW,,,1
